m. tons,2014/15,2015/16,2016/17,2017/18,2018/19,2019/20,2020/21,2021/22,2022/23,2023/24
전년이월,1.6,1.4,1.2,1.8,1.5,1.6,1.6,1.3,1.4,1.5
생산량,3.8,3.9,4.5,4.5,5.3,5.3,5.1,5.3,5.4,5.2
수입량,2.1,2,2.4,1.8,1.6,1.6,1.6,1.9,2.1,2
곡물총량,7.4,7.4,8.1,8.1,8.5,8.5,8.4,8.5,8.8,8.7
총소비량,6,6.2,6.3,6.6,6.8,7,7,7.1,7.3,7.3
수출량,-,-,-,-,-,-,-,-,-,-
내년이월,1.4,1.2,1.8,1.5,1.6,1.6,1.3,1.4,1.5,1.4
