m. tons,2014/15,2015/16,2016/17,2017/18,2018/19,2019/20,2020/21,2021/22,2022/23,2023/24
전년이월,22.9,20,18.9,20.5,22.6,29.2,34.1,36.1,31.2,32.4
생산량,105.5,104.4,109.7,112.8,116.5,118.9,124.4,129.5,135.5,133
수입량,-,-,-,-,-,-,-,-,-,-
곡물총량,128.4,124.4,128.6,133.3,139.1,148.1,158.5,165.6,166.7,165.4
총소비량,96.6,95.3,96.5,98.8,99.5,101.6,102.3,112.4,113.9,114
수출량,11.8,10.2,11.6,11.9,10.4,12.5,20.1,22,20.5,16.5
내년이월,20,18.9,20.5,22.6,29.2,34.1,36.1,31.2,32.4,34.9
,,,,,,,,,,
