m. tons,2014/15,2015/16,2016/17,2017/18,2018/19,2019/20,2020/21,2021/22,2022/23,2023/24
전년이월,-,1.1,1.2,0.8,1.1,1.2,0.9,0.8,1.1,0.9
생산량,-,8.5,7.2,8.4,8.2,7.1,7.6,8,7.3,6.8
수입량,-,0.4,0.7,0.6,0.6,0.7,0.8,0.6,0.9,0.8
곡물총량,-,9.9,9.1,9.8,9.8,9.1,9.3,9.5,9.3,8.5
총소비량,-,7.9,7.8,7.9,7.5,7.3,7.3,7.4,7.1,7
수출량,-,0.9,0.5,0.8,1.1,0.9,1.2,0.9,1.4,1.1
내년이월,-,1.2,0.8,1.1,1.2,0.9,0.8,1.1,0.9,0.5
,,,,,,,,,,
