m. tons,2014/15,2015/16,2016/17,2017/18,2018/19,2019/20,2020/21,2021/22,2022/23,2023/24
전년이월,-,-,-,-,-,-,-,0.2,0.2,0.2
생산량,-,-,-,-,-,-,-,-,-,-
수입량,-,-,-,-,-,-,-,2.2,1.8,2.1
곡물총량,-,-,-,-,-,-,-,2.4,2,2.3
음식소비,-,-,-,-,-,-,-,0.1,0.1,0.1
사료소비,-,-,-,-,-,-,-,1.4,0.8,1.1
산업소비,-,-,-,-,-,-,-,0.7,0.8,0.8
기타소비,-,-,-,-,-,-,-,-,-,-
총소비량,-,-,-,-,-,-,-,2.2,1.8,2.1
수출량,-,-,-,-,-,-,-,-,-,-
내년이월,-,-,-,-,-,-,-,0.2,0.2,0.2
