m. tons,2014/15,2015/16,2016/17,2017/18,2018/19,2019/20,2020/21,2021/22,2022/23,2023/24
전년이월,0.1,-,0.1,0.1,0.1,0.1,0.1,-,-,-
생산량,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-,-
수입량,1.5,1.5,1.4,1.6,1.7,2.1,1.8,2,2.2,2.3
곡물총량,1.7,1.7,1.6,1.8,1.8,2.2,1.9,2.1,2.2,2.4
음식소비,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
사료소비,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3
분쇄소비,1.1,1.1,1.1,1.2,1.3,1.6,1.3,1.5,1.7,1.8
총소비량,1.7,1.6,1.5,1.7,1.7,2.1,1.8,2,2.3,2.4
수출량,-,-,-,-,-,-,-,-,-,-
내년이월,-,0.1,0.1,0.1,0.1,0.1,-,-,-,-
