m. tons,2014/15,2015/16,2016/17,2017/18,2018/19,2019/20,2020/21,2021/22,2022/23,2023/24
전년이월,0.5,0.5,0.7,0.7,0.6,0.6,0.4,0.5,0.4,0.4
생산량,1.6,1.8,1.8,1.7,1.6,1.7,1.7,1.6,1.3,1.6
수입량,1.7,2,1.7,1.9,2.1,2.3,2,2.2,2.4,2.4
곡물총량,3.9,4.2,4.2,4.3,4.3,4.6,4.1,4.3,4.1,4.3
총소비량,3.2,3.3,3.2,3.3,3.4,3.7,3.3,3.5,3.3,3.4
수출량,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.3
내년이월,0.5,0.7,0.7,0.6,0.6,0.6,0.5,0.4,0.4,0.6
,,,,,,,,,,
