m. tons,2014/15,2015/16,2016/17,2017/18,2018/19,2019/20,2020/21,2021/22,2022/23,2023/24
전년이월,-,-,-,-,-,-,-,2.4,1.8,2.4
생산량,-,-,-,-,-,-,-,9.7,15.5,14.8
수입량,-,-,-,-,-,-,-,2.9,1.8,1.9
곡물총량,-,-,-,-,-,-,-,15,19.1,19
음식소비,-,-,-,-,-,-,-,6.5,7.2,7.2
사료소비,-,-,-,-,-,-,-,6.1,6.8,7
산업소비,-,-,-,-,-,-,-,0.1,0.6,0.7
파종소비,-,-,-,-,-,-,-,0.3,0.3,0.3
기타소비,-,-,-,-,-,-,-,-,0.1,0.1
총소비량,-,-,-,-,-,-,-,13.1,14.9,15.3
수출량,-,-,-,-,-,-,-,0.4,1.8,1.7
내년이월,-,-,-,-,-,-,-,1.4,2.4,2
